"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"glutaminyl-tRNA aminoacylation",0.902892561983471,0.992711841780991,0.0518457624865066,0.553741496598639,0.744238785175875,1,"LARS1","4","Proteostasis","#C7B169"
"glutamyl-tRNA aminoacylation",0.987603305785124,0.994003845680037,0.0477342401407188,0.506122448979592,0.680237906843798,1,"EPRS1","4","Proteostasis","#C7B169"
"glycerolipid metabolic process",0.415559772296015,0.888890440026804,0.0862865626267245,-0.610354223433243,-1.03218074753257,2,"c(""DGKI"", ""DGKZ"")","4","Lipid Metabolism","#999999"
"glycerophospholipid biosynthetic process",0.326446280991736,0.848266803903677,0.105520936843198,0.821768707482993,1.10447230035928,1,"CPNE3","4","Lipid Metabolism","#999999"
"glycerophospholipid catabolic process",0.716942148760331,0.959837204331718,0.0626618230932491,0.638095238095238,0.857611769649841,1,"GDPD1","4","Lipid Metabolism","#999999"
"glycine receptor clustering",0.77992277992278,0.979922726960975,0.0554793308704233,-0.610884353741497,-0.815732508697333,1,"GPHN","4","Lipid Metabolism","#999999"
"glycine receptor clustering",0.77992277992278,0.979922726960975,0.0554793308704233,-0.610884353741497,-0.815732508697333,1,"GPHN","4","Synapse","#339933"
"glycine receptor clustering",0.77992277992278,0.979922726960975,0.0554793308704233,-0.610884353741497,-0.815732508697333,1,"GPHN","4","Lipid Metabolism","#999999"
"glycine receptor clustering",0.77992277992278,0.979922726960975,0.0554793308704233,-0.610884353741497,-0.815732508697333,1,"GPHN","4","Synapse","#339933"
"glycosphingolipid binding",0.0929752066115702,0.668800118800119,0.211400189384923,0.956462585034014,1.28550335621288,1,"LAMA1","4","Lipid Metabolism","#999999"
"glycosphingolipid metabolic process",0.53099173553719,0.914210206599408,0.0776798560117236,0.727891156462585,0.978299140218902,1,"SMPD3","4","Lipid Metabolism","#999999"
"granulocyte differentiation",0.349173553719008,0.854417659409631,0.101350743797099,0.80952380952381,1.08801493164532,1,"DEK","4","Immune Response","#99cccc"
"growth cone",0.808602150537634,0.985323789498363,0.0588438169595807,-0.198151409342659,-0.720275923686437,15,"c(""CBARP"", ""RASGRF1"", ""MYO5A"", ""CXADR"", ""CDK5"", ""L1CAM"", ""SNAP25"", ""PAFAH1B1"", ""MAP1B"", ""SYAP1"", ""KATNB1"", ""DLG3"", ""KLC1"")","4","Synapse","#339933"
"heart contraction",0.33976833976834,0.850413944163944,0.0988903007520636,-0.831292517006803,-1.11005025125628,1,"DNM1L","4","Vasculature","#cccc00"
"hematopoietic progenitor cell differentiation",0.53099173553719,0.914210206599408,0.0776798560117236,0.727891156462585,0.978299140218902,1,"SMPD3","4","Immune Response","#99cccc"
"hemidesmosome",0.0256155512519708,0.397416724161436,0.352487857583619,0.896457765667575,1.50809719182272,2,"c(""PLEC"", ""ERBIN"")","4","Structural Stabilization","#ff9999"
"hemidesmosome assembly",0.0661157024793388,0.599363200720419,0.252961123069611,0.974149659863946,1.30927511102193,1,"PLEC","4","Structural Stabilization","#ff9999"
"hemopoiesis",0.776937618147448,0.979922726960975,0.0546808488785442,-0.352989271431464,-0.768067009568157,4,"c(""ADD2"", ""CRIP2"", ""CTNNB1"")","4","Immune Response","#99cccc"
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",0.292016806722689,0.834256198347108,0.11378726182188,0.690755079609587,1.16204670838089,2,"ICAM1","4","Structural Stabilization","#ff9999"
"heterotypic cell-cell adhesion",0.107438016528926,0.668800118800119,0.195789002148949,0.599269170772733,1.42149179883369,6,"c(""ITGAX"", ""ITGB2"", ""ITGA7"", ""CD58"")","4","Structural Stabilization","#ff9999"
"high-density lipoprotein particle binding",0.918918918918919,0.992711841780991,0.047925896705813,-0.537414965986395,-0.717626594511017,1,"HSPD1","4","Lipid Metabolism","#999999"
"hippocampal mossy fiber",0.634615384615385,0.934844449179629,0.0650877566917313,-0.450865565849321,-0.87999164318131,3,"c(""SLC4A8"", ""SLC30A3"")","4","Synapse","#339933"
"hippocampal mossy fiber to CA3 synapse",0.35871743486974,0.854417659409631,0.0978773277424561,-0.364221769937459,-1.07634844052655,9,"c(""SYT12"", ""CACNG2"", ""SYT7"", ""SH3GL1"", ""SLC30A3"")","4","Synapse","#339933"
"histidyl-tRNA aminoacylation",0.559917355371901,0.921548500470555,0.0749278818393739,0.717006802721088,0.963670368028713,1,"HARS1","4","Proteostasis","#C7B169"
"histone H2A monoubiquitination",0.515444015444015,0.908916997152291,0.0756946307932749,-0.746938775510204,-0.997410127560881,1,"SKP1","4","Epigenetic","#cc3333"
"histone H2A monoubiquitination",0.515444015444015,0.908916997152291,0.0756946307932749,-0.746938775510204,-0.997410127560881,1,"SKP1","4","Proteostasis","#C7B169"
"histone H2A monoubiquitination",0.515444015444015,0.908916997152291,0.0756946307932749,-0.746938775510204,-0.997410127560881,1,"SKP1","4","Epigenetic","#cc3333"
"histone H2A monoubiquitination",0.515444015444015,0.908916997152291,0.0756946307932749,-0.746938775510204,-0.997410127560881,1,"SKP1","4","Proteostasis","#C7B169"
"histone H2A-S1 phosphorylation",0.148760330578512,0.751820247347086,0.16440575583821,0.927891156462585,1.24710282921363,1,"RPS6KA5","4","Epigenetic","#cc3333"
"histone H3-K4 methylation",0.326446280991736,0.848266803903677,0.105520936843198,0.82312925170068,1.10630089688306,1,"RBBP5","4","Epigenetic","#cc3333"
"histone H3-R26 citrullination",0.148760330578512,0.751820247347086,0.16440575583821,0.925170068027211,1.24344563616608,1,"PADI2","4","Epigenetic","#cc3333"
"histone H3-S10 phosphorylation",0.148760330578512,0.751820247347086,0.16440575583821,0.927891156462585,1.24710282921363,1,"RPS6KA5","4","Epigenetic","#cc3333"
"histone H3-S28 phosphorylation",0.148760330578512,0.751820247347086,0.16440575583821,0.927891156462585,1.24710282921363,1,"RPS6KA5","4","Epigenetic","#cc3333"
"histone arginine methylation",0.955598455598456,0.992711841780991,0.0461379160269737,-0.522448979591837,-0.697642056436026,1,"PRMT8","4","Epigenetic","#cc3333"
"histone citrullination",0.148760330578512,0.751820247347086,0.16440575583821,0.925170068027211,1.24344563616608,1,"PADI2","4","Epigenetic","#cc3333"
"histone deacetylase binding",0.111954459203036,0.668800118800119,0.183023938384487,-0.787465940054496,-1.33169748230765,2,"c(""YWHAB"", ""RAC1"")","4","Epigenetic","#cc3333"
"histone dephosphorylation",0.422779922779923,0.888890440026804,0.0862865626267245,-0.791836734693877,-1.05736374178585,1,"PPP5C","4","Epigenetic","#cc3333"
"histone lysine methylation",0.142561983471074,0.751820247347086,0.16823816568964,0.929251700680272,1.2489314257374,1,"MEN1","4","Epigenetic","#cc3333"
"histone methylation",0.955598455598456,0.992711841780991,0.0461379160269737,-0.522448979591837,-0.697642056436026,1,"PRMT8","4","Epigenetic","#cc3333"
"histone methyltransferase activity (H3-K4 specific)",0.326446280991736,0.848266803903677,0.105520936843198,0.82312925170068,1.10630089688306,1,"RBBP5","4","Epigenetic","#cc3333"
"histone methyltransferase complex",0.102941176470588,0.668800118800119,0.20207170902116,0.82425068119891,1.38662431770934,2,"c(""MEN1"", ""RBBP5"")","4","Epigenetic","#cc3333"
"histone phosphorylation",0.535714285714286,0.914246467817896,0.0780892306943345,0.560100511214281,0.942248525753696,2,"c(""RPS6KA5"", ""CDK5"")","4","Epigenetic","#cc3333"
"histone-arginine N-methyltransferase activity",0.955598455598456,0.992711841780991,0.0461379160269737,-0.522448979591837,-0.697642056436026,1,"PRMT8","4","Epigenetic","#cc3333"
"histone-lysine N-methyltransferase activity",0.142561983471074,0.751820247347086,0.16823816568964,0.929251700680272,1.2489314257374,1,"MEN1","4","Epigenetic","#cc3333"
"homophilic cell adhesion via plasma membrane adhesion molecules",0.796680497925311,0.981940327998419,0.0578529757032509,0.379263301500682,0.727916066404213,3,"c(""CDH20"", ""CDH10"", ""L1CAM"")","4","Structural Stabilization","#ff9999"
"homotypic cell-cell adhesion",0.0483478680943523,0.579988347948193,0.321775918075361,0.808692033044033,1.55211411517173,3,"c(""TJP2"", ""CD99"")","4","Structural Stabilization","#ff9999"
"hydrogen peroxide biosynthetic process",0.109504132231405,0.668800118800119,0.193813302725311,0.942857142857143,1.26721739097514,1,"CYBA","4","Oxidative Stress","#ffcc66"
"icosatetraenoic acid binding",0.111969111969112,0.668800118800119,0.184706471207739,-0.949659863945578,-1.26810977966757,1,"FABP3","4","Lipid Metabolism","#999999"
"immature B cell differentiation",0.664092664092664,0.943582714854444,0.0630790410571939,-0.668027210884354,-0.892037108620023,1,"SYVN1","4","Immune Response","#99cccc"
"immune response",0.445945945945946,0.89282443045622,0.0833634065110386,-0.775510204081633,-1.03556242752223,1,"PRKRA","4","Immune Response","#99cccc"
"immune system process",0.628,0.934844449179629,0.0675188953767744,0.323223891726956,0.851299194426046,8,"c(""C4A"", ""TRIM26"")","4","Immune Response","#99cccc"
"immunological synapse formation",0.256756756756757,0.806396862793725,0.116739204791222,-0.872108843537415,-1.16455353691535,1,"DLG1","4","Immune Response","#99cccc"
"induction of synaptic plasticity by chemical substance",0.84504132231405,0.992711841780991,0.0549073703290958,0.57687074829932,0.775324926080027,1,"MAP1B","4","Synapse","#339933"
"induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration",0.648648648648649,0.934844449179629,0.0642140881844605,-0.672108843537415,-0.897487437185929,1,"CDK5","4","Synapse","#339933"
"inflammatory response",0.00453570754912003,0.135460650457373,0.407017918923954,0.663396777253206,1.84416227453887,10,"c(""CD44"", ""C4A"", ""CYBA"", ""RPS6KA5"", ""ITGB2"", ""MAPKAPK2"")","4","Immune Response","#99cccc"
"inhibitory postsynaptic potential",0.59504132231405,0.921548500470555,0.0718276293603809,0.695238095238095,0.934412823648335,1,"GRIK2","4","Synapse","#339933"
"inhibitory synapse",0.106177606177606,0.668800118800119,0.190023305279108,-0.952380952380952,-1.27174333204484,1,"GAD2","4","Synapse","#339933"
"inhibitory synapse assembly",0.838461538461538,0.992711841780991,0.0519512476197082,-0.376868849645979,-0.735566127431098,3,"c(""GABRA1"", ""GABRG2"")","4","Synapse","#339933"
"innate immune response",0.21272365805169,0.793037738199029,0.132147260608774,0.455722828280157,1.24824127113177,9,"c(""C4A"", ""CYBA"", ""TRIM26"", ""YES1"")","4","Immune Response","#99cccc"
"inner mitochondrial membrane organization",0.503861003861004,0.908916997152291,0.0768736734126542,-0.382191780821918,-0.960713040868605,6,"c(""OPA1"", ""MTX2"", ""CHCHD6"", ""IMMT"", ""TMEM11"", ""DNAJC11"")","4","Mitochondrial Metabolism","#99cc99"
"integral component of endoplasmic reticulum membrane",0.944015444015444,0.992711841780991,0.0466948041282054,-0.229854146611992,-0.577782901748893,6,"c(""TM7SF2"", ""SYVN1"", ""RTN1"", ""RTN4"")","4","Proteostasis","#C7B169"
"integral component of mitochondrial inner membrane",0.471153846153846,0.906388744137572,0.0802023444698144,-0.507503410641201,-0.990536412797429,3,"c(""MPC2"", ""SLC25A3"", ""TMEM11"")","4","Mitochondrial Metabolism","#99cc99"
"integral component of mitochondrial membrane",0.611969111969112,0.926536773656224,0.0670512579829467,-0.687074829931973,-0.91747197526092,1,"SLC25A4","4","Mitochondrial Metabolism","#99cc99"
"integral component of postsynaptic density membrane",0.117307692307692,0.695339107457428,0.179782316298324,-0.687841750575819,-1.34251767752034,3,"c(""CACNG3"", ""CACNG2"")","4","Synapse","#339933"
"integral component of postsynaptic membrane",0.950207468879668,0.992711841780991,0.0496901392724606,0.302600706990322,0.580778354910601,3,"c(""SLC6A9"", ""EPHB2"")","4","Synapse","#339933"
"integral component of postsynaptic specialization membrane",0.482692307692308,0.908916997152291,0.0789209638180035,-0.500682128240109,-0.977222751335098,3,"c(""GABRA1"", ""SHISA7"", ""CDH10"")","4","Lipid Metabolism","#999999"
"integral component of postsynaptic specialization membrane",0.482692307692308,0.908916997152291,0.0789209638180035,-0.500682128240109,-0.977222751335098,3,"c(""GABRA1"", ""SHISA7"", ""CDH10"")","4","Synapse","#339933"
"integral component of postsynaptic specialization membrane",0.482692307692308,0.908916997152291,0.0789209638180035,-0.500682128240109,-0.977222751335098,3,"c(""GABRA1"", ""SHISA7"", ""CDH10"")","4","Lipid Metabolism","#999999"
"integral component of postsynaptic specialization membrane",0.482692307692308,0.908916997152291,0.0789209638180035,-0.500682128240109,-0.977222751335098,3,"c(""GABRA1"", ""SHISA7"", ""CDH10"")","4","Synapse","#339933"
"integral component of presynaptic active zone membrane",0.703984819734345,0.955671700216292,0.059476028695732,-0.5,-0.845558782018871,2,"c(""ATP2B1"", ""CDH10"")","4","Synapse","#339933"
"integral component of presynaptic membrane",0.365758754863813,0.854417659409631,0.0949751525905595,-0.465677524372151,-1.08798147711372,5,"c(""STX1A"", ""GRM3"", ""SYT7"")","4","Synapse","#339933"
"integral component of synaptic vesicle membrane",0.53276955602537,0.914210206599408,0.0787113806986485,0.444461820612396,0.936310677182687,4,"c(""VAMP3"", ""SLC6A9"")","4","Synapse","#339933"
"integrin alphaL-beta2 complex",0.167355371900826,0.760957444202171,0.154190966581424,0.914285714285714,1.22881686397589,1,"ITGB2","4","Structural Stabilization","#ff9999"
"integrin alphaM-beta2 complex",0.167355371900826,0.760957444202171,0.154190966581424,0.914285714285714,1.22881686397589,1,"ITGB2","4","Structural Stabilization","#ff9999"
"integrin alphaX-beta2 complex",0.0121193342436409,0.256217835980109,0.380730400722792,0.915531335149864,1.54018436611682,2,"c(""ITGAX"", ""ITGB2"")","4","Structural Stabilization","#ff9999"
"integrin binding",0.00968786982162655,0.226545453400126,0.380730400722792,0.587543733501384,1.84103878939968,14,"c(""GFAP"", ""COL3A1"", ""ICAM1"", ""ITGAX"", ""ITGB2"")","4","Structural Stabilization","#ff9999"
"integrin complex",0.00441812454813081,0.134536223985238,0.407017918923954,0.905866302864939,1.73861966939711,3,"c(""ITGAX"", ""ITGB2"", ""ITGA7"")","4","Structural Stabilization","#ff9999"
"interferon-gamma-mediated signaling pathway",0.00595482978890569,0.162242994073167,0.407017918923954,0.896316507503411,1.72029084758118,3,"c(""CD44"", ""ICAM1"", ""TRIM26"")","4","Immune Response","#99cccc"
"interleukin-1-mediated signaling pathway",0.884,0.992711841780991,0.0513223330421143,0.230247676382145,0.606420708491961,8,"c(""RPS6KA5"", ""PSMB5"", ""PSMA6"", ""PSME3"", ""PSMD13"", ""PSMA7"")","4","Immune Response","#99cccc"
"interleukin-12-mediated signaling pathway",0.998054474708171,0.998712584086295,0.0445070537769277,-0.175617473684185,-0.410302298105341,5,"PLCB1","4","Immune Response","#99cccc"
"interleukin-15-mediated signaling pathway",0.237451737451737,0.793037738199029,0.122107920287081,-0.884353741496599,-1.18090452261306,1,"PLCB1","4","Immune Response","#99cccc"
"interleukin-23-mediated signaling pathway",0.712809917355372,0.958497206227061,0.0629394692018967,0.639455782312925,0.859440366173615,1,"P4HB","4","Immune Response","#99cccc"
"interleukin-8 receptor binding",0.931818181818182,0.992711841780991,0.0503964322442957,0.533333333333333,0.716809837319271,1,"YARS1","4","Immune Response","#99cccc"
"intermediate filament",0.00104970838390331,0.0582213257214945,0.45505986738723,0.975476839237057,1.64102977104113,2,"c(""GFAP"", ""PLEC"")","4","Structural Stabilization","#ff9999"
"intermediate filament cytoskeleton",0.0200847947625984,0.346574291847948,0.352487857583619,0.780855442151802,1.64496308550321,4,"c(""GFAP"", ""PLEC"", ""DTNA"")","4","Structural Stabilization","#ff9999"
"intermediate filament cytoskeleton organization",0.0256155512519708,0.397416724161436,0.352487857583619,0.896457765667575,1.50809719182272,2,"c(""PLEC"", ""ERBIN"")","4","Structural Stabilization","#ff9999"
"intermediate filament organization",0.0217920317086435,0.348897167459003,0.352487857583619,0.994557823129252,1.33670405887854,1,"GFAP","4","Structural Stabilization","#ff9999"
"intermembrane lipid transfer",0.522198731501057,0.911106009590858,0.0797705918628453,0.450819672131147,0.949704233130298,4,"c(""OSBP"", ""OSBPL8"", ""PITPNC1"", ""PITPNA"")","4","Lipid Metabolism","#999999"
"interphotoreceptor matrix",0.0640495867768595,0.599363200720419,0.257206466468838,0.97687074829932,1.31293230406948,1,"VCAN","4","Structural Stabilization","#ff9999"
"interstitial matrix",0.152892561983471,0.760957444202171,0.161978948883402,0.923809523809524,1.24161703964231,1,"VWA1","4","Structural Stabilization","#ff9999"
"intracellular cholesterol transport",0.427685950413223,0.88915164791397,0.0894366833718621,0.771428571428571,1.03681422897966,1,"OSBP","4","Lipid Metabolism","#999999"
"intracellular distribution of mitochondria",0.258064516129032,0.806396862793725,0.115240003147781,-0.694822888283379,-1.17502719027146,2,"c(""DNM1L"", ""OPA1"")","4","Mitochondrial Metabolism","#99cc99"
"intracellular estrogen receptor signaling pathway",0.148760330578512,0.751820247347086,0.16440575583821,0.925170068027211,1.24344563616608,1,"PADI2","4","Lipid Metabolism","#999999"
"intracellular lipid transport",0.111969111969112,0.668800118800119,0.184706471207739,-0.949659863945578,-1.26810977966757,1,"FABP3","4","Lipid Metabolism","#999999"
"intrinsic apoptotic signaling pathway",0.94876660341556,0.992711841780991,0.0456790414930062,-0.371934604904632,-0.628985143027661,2,"c(""CUL3"", ""CUL2"")","4","Apoptosis","#663399"
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",0.743801652892562,0.967696444969172,0.0609039347452418,0.62312925170068,0.837497207888331,1,"ERO1A","4","Apoptosis","#663399"
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",0.743801652892562,0.967696444969172,0.0609039347452418,0.62312925170068,0.837497207888331,1,"ERO1A","4","Proteostasis","#C7B169"
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",0.743801652892562,0.967696444969172,0.0609039347452418,0.62312925170068,0.837497207888331,1,"ERO1A","4","Apoptosis","#663399"
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",0.743801652892562,0.967696444969172,0.0609039347452418,0.62312925170068,0.837497207888331,1,"ERO1A","4","Proteostasis","#C7B169"
"intrinsic apoptotic signaling pathway in response to hydrogen peroxide",0.847107438016529,0.992711841780991,0.0547939500773363,0.574149659863946,0.77166773303248,1,"PDCD10","4","Oxidative Stress","#ffcc66"
"intrinsic apoptotic signaling pathway in response to hydrogen peroxide",0.847107438016529,0.992711841780991,0.0547939500773363,0.574149659863946,0.77166773303248,1,"PDCD10","4","Apoptosis","#663399"
"intrinsic apoptotic signaling pathway in response to hydrogen peroxide",0.847107438016529,0.992711841780991,0.0547939500773363,0.574149659863946,0.77166773303248,1,"PDCD10","4","Oxidative Stress","#ffcc66"
"intrinsic apoptotic signaling pathway in response to hydrogen peroxide",0.847107438016529,0.992711841780991,0.0547939500773363,0.574149659863946,0.77166773303248,1,"PDCD10","4","Apoptosis","#663399"
"intrinsic apoptotic signaling pathway in response to oxidative stress",0.821631878557875,0.985323789498363,0.0522693317499306,-0.457765667574932,-0.774135560649429,2,"c(""GSKIP"", ""STK24"")","4","Oxidative Stress","#ffcc66"
"intrinsic apoptotic signaling pathway in response to oxidative stress",0.821631878557875,0.985323789498363,0.0522693317499306,-0.457765667574932,-0.774135560649429,2,"c(""GSKIP"", ""STK24"")","4","Apoptosis","#663399"
"intrinsic apoptotic signaling pathway in response to oxidative stress",0.821631878557875,0.985323789498363,0.0522693317499306,-0.457765667574932,-0.774135560649429,2,"c(""GSKIP"", ""STK24"")","4","Oxidative Stress","#ffcc66"
"intrinsic apoptotic signaling pathway in response to oxidative stress",0.821631878557875,0.985323789498363,0.0522693317499306,-0.457765667574932,-0.774135560649429,2,"c(""GSKIP"", ""STK24"")","4","Apoptosis","#663399"
"intrinsic component of mitochondrial outer membrane",0.947876447876448,0.992711841780991,0.0465084048719156,-0.525170068027211,-0.701275608813297,1,"MFN2","4","Mitochondrial Metabolism","#99cc99"
"ion antiporter activity involved in regulation of presynaptic membrane potential",0.997933884297521,0.998712584086295,0.0472587336673259,0.502040816326531,0.674752117272477,1,"ATP1A3","4","Synapse","#339933"
"ionotropic glutamate receptor activity",0.181474480151229,0.779985560473365,0.140406238523342,-0.588240345462553,-1.27994825795856,4,"c(""GRIA2"", ""GRIN2B"", ""GRIA3"")","4","Synapse","#339933"
"ionotropic glutamate receptor complex",1,1,0.0444181153081573,-0.170417804899534,-0.398154098914379,5,"DLG1","4","Synapse","#339933"
"isoleucyl-tRNA aminoacylation",0.577220077220077,0.921548500470555,0.0699458736501659,-0.703401360544218,-0.939273289524546,1,"IARS1","4","Proteostasis","#C7B169"
"isopentenyl diphosphate biosynthetic process",0.193050193050193,0.783417409037244,0.137250779610133,-0.904761904761905,-1.2081561654426,1,"IDI1","4","Lipid Metabolism","#999999"
"isoprenoid biosynthetic process",0.0139126058340405,0.269802103508698,0.380730400722792,-0.905994550408719,-1.53214329711866,2,"c(""HMGCS1"", ""IDI1"")","4","Lipid Metabolism","#999999"
"isotype switching to IgG isotypes",0.918918918918919,0.992711841780991,0.047925896705813,-0.537414965986395,-0.717626594511017,1,"HSPD1","4","Immune Response","#99cccc"
"juxtaparanode region of axon",0.343453510436433,0.85125857422832,0.0972150808846466,-0.641689373297003,-1.08517216983893,2,"c(""EPB41L3"", ""DLG4"")","4","Synapse","#339933"
"kainate selective glutamate receptor activity",0.59504132231405,0.921548500470555,0.0718276293603809,0.695238095238095,0.934412823648335,1,"GRIK2","4","Synapse","#339933"
"kainate selective glutamate receptor complex",0.59504132231405,0.921548500470555,0.0718276293603809,0.695238095238095,0.934412823648335,1,"GRIK2","4","Synapse","#339933"
"katanin complex",0.743801652892562,0.967696444969172,0.0609039347452418,0.624489795918367,0.839325804412105,1,"KATNB1","4","Structural Stabilization","#ff9999"
"ketone body catabolic process",0.102316602316602,0.668800118800119,0.193813302725311,-0.953741496598639,-1.27356010823347,1,"OXCT1","4","Lipid Metabolism","#999999"
"kinetochore microtubule",0.46900826446281,0.90480724808788,0.0843144320642653,0.755102040816326,1.01487107069438,1,"CLASP2","4","Structural Stabilization","#ff9999"
"labyrinthine layer blood vessel development",0.764705882352941,0.975848446200267,0.0555947097758869,-0.478852012405893,-0.809795048754424,2,"TMED2","4","Vasculature","#cccc00"
"laminin binding",0.402892561983471,0.886249502493386,0.0928481214159878,0.782312925170068,1.05144300116985,1,"DAG1","4","Structural Stabilization","#ff9999"
"laminin complex",0.0929752066115702,0.668800118800119,0.211400189384923,0.956462585034014,1.28550335621288,1,"LAMA1","4","Structural Stabilization","#ff9999"
"laminin-1 binding",0.402892561983471,0.886249502493386,0.0928481214159878,0.782312925170068,1.05144300116985,1,"DAG1","4","Structural Stabilization","#ff9999"
"laminin-1 complex",0.0929752066115702,0.668800118800119,0.211400189384923,0.956462585034014,1.28550335621288,1,"LAMA1","4","Structural Stabilization","#ff9999"
"laminin-3 complex",0.0929752066115702,0.668800118800119,0.211400189384923,0.956462585034014,1.28550335621288,1,"LAMA1","4","Structural Stabilization","#ff9999"
"large ribosomal subunit",0.845559845559846,0.992711841780991,0.0517405459873163,-0.572789115646258,-0.764862775415539,1,"RPL10A","4","Proteostasis","#C7B169"
"late endosome",0.414872798434442,0.888890440026804,0.0880945010398517,-0.389788864063334,-1.04219216133695,7,"c(""VPS35"", ""GRIN2B"", ""MYO5A"", ""SLC30A3"")","4","Endolysosome","#3366cc"
"late endosome membrane",0.77992277992278,0.979922726960975,0.0554793308704233,-0.302626364758292,-0.760709962178438,6,"c(""CHMP2A"", ""SLC30A3"", ""ANXA6"")","4","Endolysosome","#3366cc"
"late endosome to vacuole transport via multivesicular body sorting pathway",0.737451737451737,0.967696444969172,0.0580983576873206,-0.631292517006803,-0.842984151526865,1,"VTA1","4","Endolysosome","#3366cc"
"lateral loop",0.256756756756757,0.806396862793725,0.116739204791222,-0.872108843537415,-1.16455353691535,1,"DLG1","4","Myelination","#996633"
"lateral plasma membrane",0.795591182364729,0.981376573639734,0.0562940749700968,-0.246644791498691,-0.728884867972603,9,"c(""DLG1"", ""ATP2B1"", ""PPP2R1A"", ""ATP1B1"", ""ATP1B2"", ""CTNNB1"", ""ATP1A1"", ""LIN7A"")","4","Lipid Metabolism","#999999"
"leucyl-tRNA aminoacylation",0.902892561983471,0.992711841780991,0.0518457624865066,0.553741496598639,0.744238785175875,1,"LARS1","4","Proteostasis","#C7B169"
"leukocyte chemotaxis",0.0637065637065637,0.599363200720419,0.248911114434702,-0.974149659863946,-1.30081175106301,1,"CORO1A","4","Immune Response","#99cccc"
"leukocyte chemotaxis involved in inflammatory response",0.00386424618539819,0.128029900314448,0.431707695803346,1,1.34401844497363,1,"MDK","4","Immune Response","#99cccc"
"leukocyte migration",0.0129936466855599,0.258475188552734,0.380730400722792,0.503146974824334,1.80069630742746,20,"c(""CD44"", ""MMP9"", ""ICAM1"", ""ITGAX"", ""PPIL2"", ""ITGB2"", ""ROCK1"", ""CD58"", ""YES1"")","4","Immune Response","#99cccc"
"leukocyte migration involved in inflammatory response",0.577731092436975,0.921548500470555,0.0741758965588009,0.54114646132559,0.910362417444383,2,"c(""ITGB2"", ""RTN4"")","4","Immune Response","#99cccc"
"leukocyte tethering or rolling",0.882352941176471,0.992711841780991,0.0536769600638126,0.406602967286582,0.684021954670717,2,"ROCK1","4","Immune Response","#99cccc"
"leukocyte tethering or rolling",0.882352941176471,0.992711841780991,0.0536769600638126,0.406602967286582,0.684021954670717,2,"ROCK1","4","Vasculature","#cccc00"
"leukocyte tethering or rolling",0.882352941176471,0.992711841780991,0.0536769600638126,0.406602967286582,0.684021954670717,2,"ROCK1","4","Immune Response","#99cccc"
"leukocyte tethering or rolling",0.882352941176471,0.992711841780991,0.0536769600638126,0.406602967286582,0.684021954670717,2,"ROCK1","4","Vasculature","#cccc00"
"ligand-gated ion channel activity involved in regulation of presynaptic membrane potential",0.59504132231405,0.921548500470555,0.0718276293603809,0.695238095238095,0.934412823648335,1,"GRIK2","4","Synapse","#339933"
"lipid binding",0.12280701754386,0.72242158426369,0.188204146308491,-0.362565821491273,-1.3670764970128,17,"c(""FABP3"", ""DNM1L"", ""RPH3A"", ""CADPS"", ""PPP5C"", ""SH3GL1"", ""PACSIN1"", ""OPA1"", ""ANXA6"", ""PITPNA"", ""PITPNC1"", ""OSBPL8"", ""MARK1"", ""CLINT1"")","4","Lipid Metabolism","#999999"
"lipid biosynthetic process",0.419354838709677,0.888890440026804,0.0857844408075645,-0.608144284004884,-1.02844348014982,2,"FDFT1","4","Lipid Metabolism","#999999"
"lipid catabolic process",0.994163424124514,0.998019261580717,0.0446854397644147,-0.196284970987375,-0.458588618718483,5,"c(""PLCB1"", ""PLCL2"")","4","Lipid Metabolism","#999999"
"lipid droplet",0.308823529411765,0.842887418587822,0.110122263835536,0.674386920980926,1.13451080539855,2,"c(""VCP"", ""RAB7A"")","4","Lipid Metabolism","#999999"
"lipid metabolic process",0.0911161731207289,0.668800118800119,0.224966093540314,-0.319517637456987,-1.40022161626144,24,"c(""HMGCS1"", ""FDFT1"", ""DECR1"", ""SULT4A1"", ""TM7SF2"", ""IDI1"", ""PLCB1"")","4","Lipid Metabolism","#999999"
"lipid phosphorylation",0.415559772296015,0.888890440026804,0.0862865626267245,-0.610354223433243,-1.03218074753257,2,"c(""DGKI"", ""DGKZ"")","4","Lipid Metabolism","#999999"
"lipid translocation",0.961389961389961,0.992711841780991,0.0458620343117985,-0.515646258503401,-0.688558175492849,1,"ATP8A1","4","Lipid Metabolism","#999999"
"lipid transport",0.318181818181818,0.848266803903677,0.107140237276725,0.487671232876712,1.15677677389524,6,"c(""TSPO"", ""ANO6"", ""OSBP"", ""OSBPL8"", ""PITPNC1"", ""ATP8A1"")","4","Lipid Metabolism","#999999"
"lipoate metabolic process",0.393822393822394,0.885103006665959,0.0902635484340068,-0.805442176870748,-1.07553150367221,1,"DLD","4","Lipid Metabolism","#999999"
