"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"neuromuscular junction",0.446043165467626,0.925954462784132,0.0795564677235957,0.420658504650655,1.00725132161996,6,"c(""APP"", ""SPOCK1"")","4","Synapse","#339933"
"neuromuscular junction development",0.375536480686695,0.885696835216066,0.0992333343771191,-0.550976138828633,-1.06520785828728,3,"c(""CACNG2"", ""KALRN"", ""RER1"")","4","Synapse","#339933"
"neuromuscular synaptic transmission",0.298947368421053,0.885696835216066,0.112378519110475,0.863636363636364,1.140491531914,1,"DTNA","4","Synapse","#339933"
"neuron apoptotic process",0.138059701492537,0.701793721973094,0.161978948883402,0.717428549969194,1.34757287784853,3,"c(""APP"", ""GAPDH"")","4","Apoptosis","#663399"
"neuron cell-cell adhesion",0.823157894736842,0.998954259017818,0.0570059526582387,0.593073593073593,0.783194686076278,1,"NRXN1","4","Structural Stabilization","#ff9999"
"neuron to neuron synapse",0.667342799188641,0.986241244848552,0.0652353056017703,-0.516793066088841,-0.868510780100802,2,"c(""ATP1B2"", ""ATP1A3"")","4","Synapse","#339933"
"neurotransmitter biosynthetic process",0.344827586206897,0.885696835216066,0.100990587455923,-0.66522210184182,-1.11795727249873,2,"c(""GAD2"", ""NOS1"")","4","Synapse","#339933"
"neurotransmitter catabolic process",0.629473684210526,0.985251467779586,0.0699458736501659,0.703463203463203,0.928971799178067,1,"MAOB","4","Synapse","#339933"
"neurotransmitter receptor activity",0.203358208955224,0.805902158843335,0.130777137971974,0.67527451217316,1.26839337205917,3,"c(""HTR1A"", ""GABRA3"")","4","Synapse","#339933"
"neurotransmitter receptor internalization",0.0151017652208157,0.22028812589709,0.380730400722792,-0.786102062975027,-1.69309707578135,4,"c(""SNAP25"", ""CACNG8"", ""CACNG2"", ""CACNG3"")","4","Endolysosome","#3366cc"
"neurotransmitter receptor internalization",0.0151017652208157,0.22028812589709,0.380730400722792,-0.786102062975027,-1.69309707578135,4,"c(""SNAP25"", ""CACNG8"", ""CACNG2"", ""CACNG3"")","4","Synapse","#339933"
"neurotransmitter receptor internalization",0.0151017652208157,0.22028812589709,0.380730400722792,-0.786102062975027,-1.69309707578135,4,"c(""SNAP25"", ""CACNG8"", ""CACNG2"", ""CACNG3"")","4","Endolysosome","#3366cc"
"neurotransmitter receptor internalization",0.0151017652208157,0.22028812589709,0.380730400722792,-0.786102062975027,-1.69309707578135,4,"c(""SNAP25"", ""CACNG8"", ""CACNG2"", ""CACNG3"")","4","Synapse","#339933"
"neurotransmitter receptor localization to postsynaptic specialization membrane",0.129817444219067,0.677127785680417,0.175204047558551,-0.784398699891658,-1.31824277734378,2,"c(""CACNG2"", ""CACNG3"")","4","Synapse","#339933"
"neurotransmitter receptor transport to postsynaptic membrane",0.458947368421053,0.925954462784132,0.0865399737444125,0.782467532467533,1.03330247816268,1,"CLSTN1","4","Synapse","#339933"
"neurotransmitter receptor transport, postsynaptic endosome to lysosome",0.0319440015287298,0.352058890087761,0.321775918075361,-0.785249457700651,-1.51813088464565,3,"c(""CACNG8"", ""CACNG2"", ""CACNG3"")","4","Endolysosome","#3366cc"
"neurotransmitter receptor transport, postsynaptic endosome to lysosome",0.0319440015287298,0.352058890087761,0.321775918075361,-0.785249457700651,-1.51813088464565,3,"c(""CACNG8"", ""CACNG2"", ""CACNG3"")","4","Synapse","#339933"
"neurotransmitter receptor transport, postsynaptic endosome to lysosome",0.0319440015287298,0.352058890087761,0.321775918075361,-0.785249457700651,-1.51813088464565,3,"c(""CACNG8"", ""CACNG2"", ""CACNG3"")","4","Endolysosome","#3366cc"
"neurotransmitter receptor transport, postsynaptic endosome to lysosome",0.0319440015287298,0.352058890087761,0.321775918075361,-0.785249457700651,-1.51813088464565,3,"c(""CACNG8"", ""CACNG2"", ""CACNG3"")","4","Synapse","#339933"
"neurotransmitter secretion",0.77116704805492,0.998954259017818,0.0640703750499722,-0.279903317365775,-0.734376602628945,7,"c(""SNAP25"", ""CPLX1"", ""GAD2"")","4","Synapse","#339933"
"neurotransmitter transmembrane transporter activity",0.0628803245436105,0.541600576784427,0.257206466468838,-0.846153846153846,-1.42202708439985,2,"c(""CPLX3"", ""CPLX1"")","4","Synapse","#339933"
"neurotransmitter transport",0.537769784172662,0.953552680914886,0.0699458736501659,0.390109345147676,0.934102482493769,6,"c(""SLC38A2"", ""SLC6A7"", ""PPFIA4"")","4","Synapse","#339933"
"neurotransmitter uptake",0.336713995943205,0.885696835216066,0.102449405629826,-0.668472372697725,-1.12341960444905,2,"c(""SNAP25"", ""ATP1A2"")","4","Synapse","#339933"
"neutrophil chemotaxis",0.382575757575758,0.885696835216066,0.0908241419007155,-0.804112554112554,-1.08183953141405,1,"GBF1","4","Immune Response","#99cccc"
"neutrophil degranulation",0.00703964467898046,0.146893918968059,0.407017918923954,0.449018288783806,1.74973482382552,31,"c(""CD44"", ""ATP8A1"", ""TMEM30A"", ""TIMP2"", ""MAPK1"", ""HSPA1B"", ""PADI2"", ""PTPRN2"", ""ANO6"", ""ITGAV"", ""QPCT"", ""HEBP2"", ""GSTP1"", ""LTA4H"", ""RAB6A"", ""PGM2"", ""RAB9B"", ""PKM"", ""PFKL"", ""DIAPH1"", ""CSTB"", ""ATP6AP2"", ""CAPN1"", ""VCP"", ""RAB24"")","4","Immune Response","#99cccc"
"neutrophil homeostasis",0.541052631578947,0.953552680914886,0.0776798560117236,0.747835497835498,0.987568481895453,1,"MTHFD1","4","Immune Response","#99cccc"
"neutrophil mediated immunity",0.757894736842105,0.998954259017818,0.0609039347452418,0.626623376623377,0.827499494960155,1,"WDR1","4","Immune Response","#99cccc"
"neutrophil migration",0.757894736842105,0.998954259017818,0.0609039347452418,0.626623376623377,0.827499494960155,1,"WDR1","4","Immune Response","#99cccc"
"node of Ranvier",0.421052631578947,0.921604711078395,0.0913924325943768,0.800865800865801,1.05759866367965,1,"SPOCK1","4","Myelination","#996633"
"node of Ranvier",0.421052631578947,0.921604711078395,0.0913924325943768,0.800865800865801,1.05759866367965,1,"SPOCK1","4","Synapse","#339933"
"node of Ranvier",0.421052631578947,0.921604711078395,0.0913924325943768,0.800865800865801,1.05759866367965,1,"SPOCK1","4","Myelination","#996633"
"node of Ranvier",0.421052631578947,0.921604711078395,0.0913924325943768,0.800865800865801,1.05759866367965,1,"SPOCK1","4","Synapse","#339933"
"nuclear matrix",0.0471869328493648,0.458680434218981,0.282013350011725,0.73250513518349,1.52231378123985,4,"c(""SPARC"", ""AKAP8L"")","4","Structural Stabilization","#ff9999"
"nucleosome assembly",0.969574036511156,0.998954259017818,0.0477342401407188,-0.329360780065005,-0.553516304299044,2,"c(""NAP1L5"", ""ANP32B"")","4","Epigenetic","#cc3333"
"nucleosome positioning",0.250526315789474,0.859455964286031,0.124434168630393,0.883116883116883,1.16621690481431,1,"CTCF","4","Epigenetic","#cc3333"
"oleoyl-CoA ligase activity",0.941287878787879,0.998954259017818,0.0459538081039063,-0.520562770562771,-0.700356412665082,1,"SLC27A4","4","Lipid Metabolism","#999999"
"oligodendrocyte development",0.598039215686274,0.976300139925373,0.0689567351672811,0.557963163596966,0.912025152100017,2,"c(""GSTP1"", ""EIF2B2"")","4","Myelination","#996633"
"oligodendrocyte differentiation",0.945263157894737,0.998954259017818,0.0506004243853618,0.533549783549784,0.70458937999198,1,"CSK","4","Myelination","#996633"
"oligosaccharyltransferase I complex",0.857954545454545,0.998954259017818,0.0501934252649434,-0.568181818181818,-0.764422279935901,1,"STT3B","4","Proteostasis","#C7B169"
"oligosaccharyltransferase complex",0.857954545454545,0.998954259017818,0.0501934252649434,-0.568181818181818,-0.764422279935901,1,"STT3B","4","Proteostasis","#C7B169"
"osteoclast differentiation",0.109848484848485,0.638364104765994,0.184706471207739,-0.951298701298701,-1.27986130297839,1,"SNX10","4","Immune Response","#99cccc"
"osteoclast fusion",0.153684210526316,0.722269638059112,0.163180127180689,0.926406926406926,1.22338440014835,1,"CD109","4","Immune Response","#99cccc"
"outer dense fiber",0.374736842105263,0.885696835216066,0.0982123351217438,0.824675324675325,1.08904078611336,1,"AK1","4","Structural Stabilization","#ff9999"
"oxidative phosphorylation",0.705882352941177,0.998954259017818,0.0625237414724762,-0.495124593716143,-0.832095233765339,2,"c(""COX5B"", ""UQCRC2"")","4","Mitochondrial Metabolism","#99cc99"
"palmitoyl-CoA ligase activity",0.941287878787879,0.998954259017818,0.0459538081039063,-0.520562770562771,-0.700356412665082,1,"SLC27A4","4","Lipid Metabolism","#999999"
"paranodal junction",0.722105263157895,0.998954259017818,0.0632191170859458,0.649350649350649,0.857512430010523,1,"AKR1B1","4","Structural Stabilization","#ff9999"
"paranodal junction assembly",0.185263157894737,0.772535863958736,0.147331213699377,0.913419913419913,1.20623415154814,1,"ANK2","4","Structural Stabilization","#ff9999"
"paranodal junction assembly",0.185263157894737,0.772535863958736,0.147331213699377,0.913419913419913,1.20623415154814,1,"ANK2","4","Myelination","#996633"
"paranodal junction assembly",0.185263157894737,0.772535863958736,0.147331213699377,0.913419913419913,1.20623415154814,1,"ANK2","4","Structural Stabilization","#ff9999"
"paranodal junction assembly",0.185263157894737,0.772535863958736,0.147331213699377,0.913419913419913,1.20623415154814,1,"ANK2","4","Myelination","#996633"
"parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization",0.972631578947368,0.998954259017818,0.0492917662312669,0.521645021645022,0.688868318775121,1,"MFN2","4","Autophagy","#9933ff"
"parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization",0.972631578947368,0.998954259017818,0.0492917662312669,0.521645021645022,0.688868318775121,1,"MFN2","4","Mitochondrial Metabolism","#99cc99"
"parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization",0.972631578947368,0.998954259017818,0.0492917662312669,0.521645021645022,0.688868318775121,1,"MFN2","4","Autophagy","#9933ff"
"parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization",0.972631578947368,0.998954259017818,0.0492917662312669,0.521645021645022,0.688868318775121,1,"MFN2","4","Mitochondrial Metabolism","#99cc99"
"peptide hormone processing",0.0151075556047401,0.22028812589709,0.380730400722792,0.928494041170097,1.51768068999945,2,"c(""SCG5"", ""PCSK2"")","4","Proteostasis","#C7B169"
"peptidyl-arginine deglycation",0.486315789473684,0.925954462784132,0.0833634065110386,0.773809523809524,1.02186897909587,1,"PARK7","4","Proteostasis","#C7B169"
"peptidyl-cysteine deglycation",0.486315789473684,0.925954462784132,0.0833634065110386,0.773809523809524,1.02186897909587,1,"PARK7","4","Proteostasis","#C7B169"
"peptidyl-lysine deglycation",0.486315789473684,0.925954462784132,0.0833634065110386,0.773809523809524,1.02186897909587,1,"PARK7","4","Proteostasis","#C7B169"
"pericentriolar material",0.539553752535497,0.953552680914886,0.0758886900606117,-0.571316268292577,-0.960141244955801,2,"PCM1","4","Structural Stabilization","#ff9999"
"perinuclear endoplasmic reticulum",0.234848484848485,0.839787787666171,0.121543282035469,-0.872294372294372,-1.17357020500635,1,"OSBPL3","4","Proteostasis","#C7B169"
"perinuclear endoplasmic reticulum lumen",0.0757894736842105,0.541600576784427,0.237793834423688,0.967532467532468,1.27769352071568,1,"CLU","4","Proteostasis","#C7B169"
"phagocytic cup",0.50709939148073,0.936357994041708,0.0791316651768349,-0.587215601300108,-0.986861305691058,2,"c(""ADGRB1"", ""RACK1"")","4","Autophagy","#9933ff"
"phagocytic vesicle",0.181981981981982,0.772535863958736,0.136490437780413,0.583695652173913,1.31074052690262,5,"c(""ITGAV"", ""RAB9A"", ""RAB9B"", ""CLCN3"", ""STX6"")","4","Autophagy","#9933ff"
"phagocytic vesicle membrane",0.332123411978221,0.885696835216066,0.0965629554309422,0.55157437567861,1.14629813928059,4,"c(""RAB9A"", ""RAB9B"", ""SEC22B"", ""OCRL"")","4","Autophagy","#9933ff"
"phagocytosis",0.823529411764706,0.998954259017818,0.0552495663125249,-0.444203683640303,-0.746518699877,2,"c(""ADGRB1"", ""KIAA1109"")","4","Autophagy","#9933ff"
"phagocytosis, engulfment",0.882352941176471,0.998954259017818,0.0520570030732099,-0.405200433369447,-0.680970716473165,2,"c(""ADGRB1"", ""CLCN3"")","4","Autophagy","#9933ff"
"phagocytosis, recognition",0.5625,0.969507158590308,0.0702812841717392,-0.708874458874459,-0.953707796872409,1,"ADGRB1","4","Autophagy","#9933ff"
"phenylalanyl-tRNA aminoacylation",0.148073022312373,0.706506950972147,0.163180127180689,-0.771397616468039,-1.2963934495425,2,"c(""FARSA"", ""FARSB"")","4","Proteostasis","#C7B169"
"phosphatidic acid binding",0.922394678492239,0.998954259017818,0.0541200569620232,-0.283387622149837,-0.610356818755432,4,"c(""PITPNC1"", ""SESTD1"", ""MARK1"", ""PLCD1"")","4","Lipid Metabolism","#999999"
"phosphatidic acid biosynthetic process",0.854867256637168,0.998954259017818,0.0472587336673259,0.264831535130062,0.66674194638174,7,"c(""DGKG"", ""LPIN1"")","4","Lipid Metabolism","#999999"
"phosphatidic acid metabolic process",0.925490196078431,0.998954259017818,0.0483117581055019,0.366335014484903,0.598797141286715,2,"LPIN1","4","Lipid Metabolism","#999999"
"phosphatidic acid transfer activity",0.458333333333333,0.925954462784132,0.0808589150280032,-0.760822510822511,-1.02359783389512,1,"PITPNC1","4","Lipid Metabolism","#999999"
"phosphatidylcholine acyl-chain remodeling",0.46078431372549,0.925954462784132,0.0824344091527096,0.629645652323114,1.02919459436556,2,"c(""DBI"", ""LPCAT4"")","4","Lipid Metabolism","#999999"
"phosphatidylcholine binding",0.793560606060606,0.998954259017818,0.05378728077603,-0.598484848484849,-0.805191468199149,1,"NF1","4","Lipid Metabolism","#999999"
"phosphatidylcholine biosynthetic process",0.324626865671642,0.885696835216066,0.0995791200495904,0.617136659436009,1.15919086885756,3,"c(""LPIN1"", ""STARD7"", ""STARD10"")","4","Lipid Metabolism","#999999"
"phosphatidylethanolamine acyl-chain remodeling",0.776515151515151,0.998954259017818,0.0547939500773363,-0.607142857142857,-0.816839807702934,1,"LPCAT4","4","Lipid Metabolism","#999999"
"phosphatidylethanolamine binding",0.888235294117647,0.998954259017818,0.0501934252649434,0.401950162513543,0.6570122940371,2,"c(""PEBP1"", ""NF1"")","4","Lipid Metabolism","#999999"
"phosphatidylethanolamine biosynthetic process",0.328421052631579,0.885696835216066,0.106323255932708,0.8495670995671,1.12191209593043,1,"LPIN1","4","Lipid Metabolism","#999999"
"phosphatidylethanolamine flippase activity",0.810526315789474,0.998954259017818,0.0577308549299813,0.600649350649351,0.793198997759734,1,"ATP8A2","4","Lipid Metabolism","#999999"
"phosphatidylglycerol acyl-chain remodeling",0.776515151515151,0.998954259017818,0.0547939500773363,-0.607142857142857,-0.816839807702934,1,"LPCAT4","4","Lipid Metabolism","#999999"
"phosphatidylglycerol binding",0.458333333333333,0.925954462784132,0.0808589150280032,-0.760822510822511,-1.02359783389512,1,"PITPNC1","4","Lipid Metabolism","#999999"
"phosphatidylglycerol biosynthetic process",0.257575757575758,0.859501195322091,0.115240003147781,-0.862554112554113,-1.1604658230646,1,"PTPMT1","4","Lipid Metabolism","#999999"
"phosphatidylinositol binding",0.640449438202247,0.985251467779586,0.0723570851036907,-0.300981461286805,-0.841517094175627,8,"c(""SNX10"", ""PITPNC1"", ""CCDC88A"", ""NISCH"", ""SNX27"", ""SNX12"", ""SNX17"", ""AIDA"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol biosynthetic process",0.787472035794183,0.998954259017818,0.0619762736001998,-0.315217391304348,-0.73937264903873,5,"c(""MTMR7"", ""OCRL"", ""PI4K2A"", ""MTMR1"", ""PIK3R2"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol dephosphorylation",0.759656652360515,0.998954259017818,0.0617054053637522,-0.401301518438178,-0.775840369224987,3,"c(""MTMR7"", ""OCRL"", ""MTMR1"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol metabolic process",0.78498985801217,0.998954259017818,0.0574877409561325,-0.463435816277333,-0.778839788559559,2,"PLCB1","4","Lipid Metabolism","#999999"
"phosphatidylinositol phosphate binding",0.626774847870183,0.985251467779586,0.0683110858318647,-0.530489688354195,-0.891529014804407,2,"RPH3A","4","Lipid Metabolism","#999999"
"phosphatidylinositol phosphate biosynthetic process",0.935135135135135,0.998954259017818,0.0439759278026345,0.249188070956226,0.559573987242404,5,"c(""ITPKB"", ""PIK3R2"", ""PI4K2A"", ""SMG1"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol transfer activity",0.458333333333333,0.925954462784132,0.0808589150280032,-0.760822510822511,-1.02359783389512,1,"PITPNC1","4","Lipid Metabolism","#999999"
"phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",0.905263157894737,0.998954259017818,0.0525898950623616,0.54978354978355,0.726027190742243,1,"OCRL","4","Lipid Metabolism","#999999"
"phosphatidylinositol-3,4,5-trisphosphate binding",0.188841201716738,0.781842541499194,0.147331213699377,-0.654013015184382,-1.26441011525045,3,"c(""MYO1B"", ""GBF1"", ""ASAP1"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol-3,5-bisphosphate binding",0.596348884381339,0.976300139925373,0.0707899094502623,-0.548212351029252,-0.921313322287224,2,"c(""GBF1"", ""SESTD1"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol-3-phosphate binding",0.649253731343284,0.985251467779586,0.0625237414724762,0.453362255965293,0.851567281515745,3,"c(""SNX12"", ""SNX27"", ""SESTD1"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",0.517241379310345,0.941259021651965,0.0780892306943345,-0.580303874515616,-0.975245613423989,2,"PTPMT1","4","Lipid Metabolism","#999999"
"phosphatidylinositol-4,5-bisphosphate binding",0.346067415730337,0.885696835216066,0.107140237276725,-0.394406870823784,-1.10272613615317,8,"c(""RPH3A"", ""PLCB1"", ""MYO1B"", ""ASAP1"", ""SLC9A1"", ""SESTD1"", ""MARK1"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol-4-phosphate binding",0.955223880597015,0.998954259017818,0.0445961615888961,0.296095444685466,0.556167147975594,3,"c(""GOLPH3L"", ""SESTD1"", ""OSBPL8"")","4","Lipid Metabolism","#999999"
"phosphatidylinositol-5-phosphate binding",0.899621212121212,0.998954259017818,0.0480220415968251,-0.547619047619048,-0.736757473614411,1,"SESTD1","4","Lipid Metabolism","#999999"
"phosphatidylinositol-mediated signaling",0.922394678492239,0.998954259017818,0.0541200569620232,-0.283387622149837,-0.610356818755432,4,"c(""PLCB1"", ""PLCL2"", ""PIK3R2"", ""PLCD1"")","4","Lipid Metabolism","#999999"
"phosphatidylserine acyl-chain remodeling",0.472616632860041,0.925954462784132,0.0828962134571565,-0.607800650054171,-1.02145607470975,2,"c(""OSBPL8"", ""LPCAT4"")","4","Lipid Metabolism","#999999"
"phosphatidylserine binding",0.491031390134529,0.925954462784132,0.0862865626267245,-0.393525835004827,-0.985975853576715,6,"c(""SYT12"", ""ADGRB1"", ""OSBPL8"", ""ASAP1"")","4","Lipid Metabolism","#999999"
"phosphatidylserine catabolic process",0.878787878787879,0.998954259017818,0.0490939668192139,-0.560606060606061,-0.754229982870088,1,"ABHD12","4","Lipid Metabolism","#999999"
"phosphatidylserine exposure on blood platelet",0.366315789473684,0.885696835216066,0.0995791200495904,0.826839826839827,1.09189916088007,1,"ANO6","4","Lipid Metabolism","#999999"
"phosphatidylserine flippase activity",0.286274509803922,0.880195693208521,0.110564716336619,0.73585117540422,1.20279406232591,2,"c(""ATP8A1"", ""ATP8A2"")","4","Lipid Metabolism","#999999"
"phosphatidylserine metabolic process",0.536842105263158,0.953552680914886,0.0780892306943345,0.748917748917749,0.988997669278804,1,"SERINC1","4","Lipid Metabolism","#999999"
"phosphatidylserine transfer activity",0.577651515151515,0.971216190819251,0.0689567351672811,-0.704545454545455,-0.947883627120517,1,"OSBPL8","4","Lipid Metabolism","#999999"
"phospholipid binding",0.633093525179856,0.985251467779586,0.0619762736001998,0.360892594561049,0.864144047524625,6,"c(""SYTL4"", ""NSFL1C"", ""AGAP1"", ""OPHN1"", ""SGIP1"")","4","Lipid Metabolism","#999999"
"phospholipid biosynthetic process",0.919463087248322,0.998954259017818,0.0546808488785442,-0.252173913043478,-0.591498119230984,5,"c(""PTPMT1"", ""LPCAT4"", ""AGPAT1"", ""ISYNA1"", ""SERINC1"")","4","Lipid Metabolism","#999999"
"phospholipid catabolic process",0.878787878787879,0.998954259017818,0.0490939668192139,-0.560606060606061,-0.754229982870088,1,"ABHD12","4","Lipid Metabolism","#999999"
"phospholipid dephosphorylation",0.458333333333333,0.925954462784132,0.0808589150280032,-0.762987012987013,-1.02650991877107,1,"PLPPR4","4","Lipid Metabolism","#999999"
"phospholipid metabolic process",0.818385650224215,0.998954259017818,0.0602484086158019,-0.284004352557127,-0.711570649303321,6,"c(""PLPPR4"", ""LPCAT4"", ""AGPAT1"", ""PLAA"", ""GDPD1"", ""PLCD1"")","4","Lipid Metabolism","#999999"
"phospholipid scramblase activity",0.366315789473684,0.885696835216066,0.0995791200495904,0.826839826839827,1.09189916088007,1,"ANO6","4","Lipid Metabolism","#999999"
"phospholipid translocation",0.0255392883701437,0.296066565179814,0.352487857583619,0.814483376709269,1.52987458884794,3,"c(""ATP8A1"", ""TMEM30A"", ""ATP8A2"")","4","Lipid Metabolism","#999999"
"phospholipid transport",0.190990990990991,0.784871865527694,0.132846300606183,0.581451900784641,1.30570198349861,5,"c(""ATP8A1"", ""TMEM30A"")","4","Lipid Metabolism","#999999"
"phospholipid transporter activity",0.458333333333333,0.925954462784132,0.0808589150280032,-0.760822510822511,-1.02359783389512,1,"PITPNC1","4","Lipid Metabolism","#999999"
"photoreceptor ribbon synapse",0.215909090909091,0.809001782531194,0.127505315300183,-0.885281385281385,-1.19104271426203,1,"CPLX3","4","Synapse","#339933"
"phytol metabolic process",0.338947368421053,0.885696835216066,0.104343952581949,0.840909090909091,1.11047859686363,1,"ALDH3A2","4","Lipid Metabolism","#999999"
"placenta blood vessel development",0.115671641791045,0.64144522347184,0.178219874951973,0.732104121475054,1.37513855268691,3,"c(""ITGB8"", ""MAP2K1"", ""NOTCH2"")","4","Vasculature","#cccc00"
"plasma membrane ATP synthesis coupled electron transport",0.513257575757576,0.938058097402198,0.0749278818393739,-0.728354978354978,-0.979916560755926,1,"COA6","4","Mitochondrial Metabolism","#99cc99"
"plasma membrane phospholipid scrambling",0.366315789473684,0.885696835216066,0.0995791200495904,0.826839826839827,1.09189916088007,1,"ANO6","4","Lipid Metabolism","#999999"
"platelet formation",0.757894736842105,0.998954259017818,0.0609039347452418,0.626623376623377,0.827499494960155,1,"WDR1","4","Immune Response","#99cccc"
"podosome",0.918864097363083,0.998954259017818,0.0501934252649434,-0.373781148429036,-0.628168174286744,2,"c(""ASAP1"", ""WDR1"")","4","Structural Stabilization","#ff9999"
"polysomal ribosome",0.0605381165919283,0.541600576784427,0.276500599254472,-0.509289617486339,-1.55003799519277,10,"c(""LARP4B"", ""LARP1"", ""RPS23"", ""RPL18A"", ""RPL36A"", ""RPL32"", ""RPL30"", ""RPL38"", ""RPL11"", ""RPS28"")","4","Proteostasis","#C7B169"
"positive T cell selection",0.392045454545455,0.88791770819629,0.0894366833718621,-0.798701298701299,-1.07455931922418,1,"BRAF","4","Immune Response","#99cccc"
"positive regulation by symbiont of host autophagy",0.770833333333333,0.998954259017818,0.0551351763385257,-0.609307359307359,-0.81975189257888,1,"ULK2","4","Autophagy","#9933ff"
"positive regulation of 1-phosphatidylinositol-3-kinase activity",0.837121212121212,0.998954259017818,0.0513223330421143,-0.574675324675325,-0.773158534563739,1,"AGAP2","4","Lipid Metabolism","#999999"
"positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity",0.214015151515152,0.809001782531194,0.128142916898415,-0.887445887445887,-1.19395479913798,1,"DGKZ","4","Lipid Metabolism","#999999"
"positive regulation of AMPA receptor activity",0.129817444219067,0.677127785680417,0.175204047558551,-0.784398699891658,-1.31824277734378,2,"c(""CACNG2"", ""CACNG3"")","4","Synapse","#339933"
"positive regulation of RNA polymerase II transcription preinitiation complex assembly",0.662745098039216,0.985251467779586,0.0639271933359996,0.526543878656555,0.860668395962347,2,"c(""PSMC4"", ""PSMC6"")","4","Epigenetic","#cc3333"
"positive regulation of RNA splicing",0.283582089552239,0.880195693208521,0.107972360317345,0.640546115179183,1.20316172511363,3,"SLC38A2","4","RNA Spliceosome","#0099ff"
"positive regulation of Schwann cell proliferation",0.0757894736842105,0.541600576784427,0.237793834423688,0.968614718614719,1.27912270809903,1,"GFAP","4","Myelination","#996633"
"positive regulation of actin filament bundle assembly",0.310606060606061,0.885696835216066,0.103197466945307,-0.836580086580087,-1.12552080455324,1,"SYNPO","4","Structural Stabilization","#ff9999"
"positive regulation of actin filament depolymerization",0.757894736842105,0.998954259017818,0.0609039347452418,0.626623376623377,0.827499494960155,1,"WDR1","4","Structural Stabilization","#ff9999"
"positive regulation of actin filament polymerization",0.107368421052632,0.636483253588517,0.197822021315103,0.955627705627706,1.26197245949882,1,"ICAM1","4","Structural Stabilization","#ff9999"
"positive regulation of aggrephagy",0.0356705490145809,0.382358967176843,0.321775918075361,0.885157096424702,1.44684378498197,2,"c(""HSPB8"", ""BAG3"")","4","Autophagy","#9933ff"
"positive regulation of amyloid fibril formation",0.00290851190955924,0.0812825203296467,0.431707695803346,0.968580715059588,1.58320482714061,2,"c(""APP"", ""CLU"")","4","APP Metabolism","#ff6600"
"positive regulation of amyloid precursor protein catabolic process",0.972631578947368,0.998954259017818,0.0492917662312669,0.520562770562771,0.68743913139177,1,"ROCK2","4","APP Metabolism","#ff6600"
"positive regulation of amyloid-beta formation",0.0627450980392157,0.541600576784427,0.252961123069611,0.853713221754497,1.39544683541664,2,"c(""CLU"", ""ROCK2"")","4","APP Metabolism","#ff6600"
"positive regulation of angiogenesis",0.0348826061191332,0.3777942273333,0.321775918075361,0.65857050260992,1.57692285262282,6,"c(""HSPB1"", ""ITGB8"", ""HSPB6"", ""PDPK1"")","4","Vasculature","#cccc00"
"positive regulation of anterograde synaptic vesicle transport",0.373106060606061,0.885696835216066,0.0922597260527354,-0.807359307359307,-1.08620765872797,1,"MAP2","4","Synapse","#339933"
"positive regulation of apoptotic cell clearance",0.0968421052631579,0.610180505415162,0.208955027549354,0.957792207792208,1.26483083426552,1,"C4A","4","Autophagy","#9933ff"
"positive regulation of apoptotic process",0.362012987012987,0.885696835216066,0.0852884689790502,0.292827385086415,1.08463945620634,25,"c(""CLU"", ""CCK"", ""RPS6KA2"", ""MAP2K6"", ""ANO6"", ""DAPK1"", ""ZBTB16"", ""MAP3K5"", ""PTPA"")","4","Apoptosis","#663399"
"positive regulation of apoptotic signaling pathway",0.71780303030303,0.998954259017818,0.0584693210386381,-0.637445887445887,-0.857608995966182,1,"RPS3","4","Apoptosis","#663399"
"positive regulation of artery morphogenesis",0.018334319686847,0.247355261292376,0.352487857583619,0.913493096362544,1.49316072190414,2,"c(""MDK"", ""RTN4"")","4","Vasculature","#cccc00"
"positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process",0.972631578947368,0.998954259017818,0.0492917662312669,0.520562770562771,0.68743913139177,1,"ROCK2","4","APP Metabolism","#ff6600"
"positive regulation of autophagosome maturation",0.924210526315789,0.998954259017818,0.05163559644842,0.541125541125541,0.714593691675436,1,"SMCR8","4","Autophagy","#9933ff"
"positive regulation of autophagy",0.991051454138702,0.999248597446789,0.051218434854034,-0.193478260869565,-0.453821832858255,5,"c(""TRIM27"", ""GSK3B"", ""MTDH"", ""PRKAA1"", ""DAPK1"")","4","Autophagy","#9933ff"
"positive regulation of autophagy of mitochondrion",0.657200811359026,0.985251467779586,0.065981614400873,-0.518979502547273,-0.872185255937959,2,"CAMKK2","4","Autophagy","#9933ff"
